Date,Open,High,Low,Close,Volume
2016-06-12 13:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 13:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 13:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 13:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 13:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 13:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:42,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 14:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:42,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 15:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:42,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 16:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:42,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 17:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 18:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:42,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:57,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:58,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 19:59,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:00,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:01,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:02,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:03,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:04,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:05,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:06,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:07,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:08,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:09,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:10,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:11,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:12,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:13,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:14,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:15,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:16,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:17,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:18,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:19,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:20,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:21,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:22,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:23,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:24,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:25,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:26,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:27,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:28,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:29,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:30,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:31,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:32,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:33,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:34,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:35,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:36,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:37,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:38,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:39,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:40,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:41,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:42,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:43,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:44,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:45,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:46,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:47,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:48,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:49,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:50,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:51,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:52,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:53,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:54,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:55,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:56,7.400000,7.4,7.4,7.400000,8094096
2016-06-12 20:57,7.400000,7.4,7.4,7.400000,8094096
